deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_prior,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
11010113,0.0547619047619047,1.1482289428574,0.802388017490444,0.0476924964333581,0.0682486572184602,0.0283739831381128,0.0565551449718071,0.232957599456051,0.233229156501754,0.473809523809524,0.366666666666667,0.107142857142857,0.478571428571429,0.221428571428571,0.278571428571429,0.0380952380952381,0.0428571428571429,0.0380952380952381,0.0523809523809524,0.0166666666666667,0.0428571428571429,0.0166666666666667,0,0.0380952380952381,0.0523809523809524,0.0166666666666667,0.0523809523809524,0.128571428571429,0.030952380952381,0.0166666666666667,0.030952380952381,0,0.0428571428571429,0.0166666666666667,0,0.0166666666666667,0.030952380952381,0,0,0,0,0.00038941654069574,1194,1194,1194,924,924,924,270,270,270,702,96,108,96,132,42,108,42,0,96,132,42,132,324,78,42,78,0,108,42,0,42,78,0,0,0,0,2520
11010122,-0.00714285714285712,1.09867731237825,0.806194132694996,-0.00650132396690215,-0.00885997162864317,0,0,0,0,0.461904761904762,0.392857142857143,0.0690476190476191,0.461904761904762,0.226190476190476,0.302380952380952,0.053968253968254,0.0246031746031746,0.053968253968254,0.0587301587301587,0.00873015873015873,0.0246031746031746,0.00873015873015873,0.00238095238095238,0.053968253968254,0.0587301587301587,0.00873015873015873,0.0587301587301587,0.166666666666667,0.0174603174603175,0.00873015873015873,0.0174603174603175,0.00238095238095238,0.0246031746031746,0.00873015873015873,0.00238095238095238,0.00873015873015873,0.0174603174603175,0.00238095238095238,0.00238095238095238,0.00238095238095238,0,0.000876187216565415,1164,1164,1164,990,990,990,174,174,174,762,136,62,136,148,22,62,22,6,136,148,22,148,420,44,22,44,6,62,22,6,22,44,6,6,6,0,2520
11010131,0.0452380952380952,1.14864358535091,0.810849754432373,0.0393839271076196,0.0557909711272759,0.0230158132494651,0.045974945165913,0.15596889595969,0.156090590702649,0.469047619047619,0.361904761904762,0.107142857142857,0.45,0.235714285714286,0.278571428571429,0.0476190476190476,0.0428571428571429,0.0476190476190476,0.0380952380952381,0.0166666666666667,0.0428571428571429,0.0166666666666667,0,0.0476190476190476,0.0380952380952381,0.0166666666666667,0.0380952380952381,0.142857142857143,0.030952380952381,0.0166666666666667,0.030952380952381,0,0.0428571428571429,0.0166666666666667,0,0.0166666666666667,0.030952380952381,0,0,0,0,0.00038941654069574,1182,1182,1182,912,912,912,270,270,270,702,120,108,120,96,42,108,42,0,120,96,42,96,360,78,42,78,0,108,42,0,42,78,0,0,0,0,2520
11010140,0.147619047619048,1.25626773292163,0.86947478086361,0.117506040910355,0.169779562177093,0.0658280750990112,0.129283794156406,1.44983464723052,1.4603957274269,0.473809523809524,0.273809523809524,0.2,0.442857142857143,0.25,0.271428571428571,0.019047619047619,0.0761904761904762,0.019047619047619,0.019047619047619,0.019047619047619,0.0761904761904762,0.019047619047619,0.00714285714285714,0.019047619047619,0.019047619047619,0.019047619047619,0.019047619047619,0.0571428571428571,0.0571428571428571,0.019047619047619,0.0571428571428571,0.00714285714285714,0.0761904761904762,0.019047619047619,0.00714285714285714,0.019047619047619,0.0571428571428571,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,2.43385337934837e-05,1194,1194,1194,690,690,690,504,504,504,684,48,192,48,48,48,192,48,18,48,48,48,48,144,144,48,144,18,192,48,18,48,144,18,18,18,0,2520
11010203,0.0785714285714285,1.18362552682641,0.81221890305832,0.0663819990281031,0.0967367642830975,0.0399455872182213,0.0794270341110955,0.469669954406598,0.4707746325069,0.471428571428571,0.335714285714286,0.135714285714286,0.485714285714286,0.192857142857143,0.264285714285714,0.0428571428571429,0.0404761904761905,0.0428571428571429,0.0523809523809524,0.019047619047619,0.0404761904761905,0.019047619047619,0.00714285714285714,0.0428571428571429,0.0523809523809524,0.019047619047619,0.0523809523809524,0.0857142857142857,0.0285714285714286,0.019047619047619,0.0285714285714286,0.00714285714285714,0.0404761904761905,0.019047619047619,0.00714285714285714,0.019047619047619,0.0285714285714286,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1188,1188,1188,846,846,846,342,342,342,666,108,102,108,132,48,102,48,18,108,132,48,132,216,72,48,72,18,102,48,18,48,72,18,18,18,0,2520
11010212,0.00238095238095237,1.0986979513081,0.780885837273362,0.0021670672800634,0.00304904029155647,0.00130201050986565,0.00260432006657761,0.000464946461376118,0.000464947542253853,0.466666666666667,0.397619047619048,0.0690476190476191,0.461904761904762,0.211904761904762,0.273809523809524,0.0603174603174603,0.0277777777777778,0.0603174603174603,0.0682539682539682,0.00634920634920635,0.0277777777777778,0.00634920634920635,0.00238095238095238,0.0603174603174603,0.0682539682539682,0.00634920634920635,0.0682539682539682,0.147619047619048,0.019047619047619,0.00634920634920635,0.019047619047619,0.00238095238095238,0.0277777777777778,0.00634920634920635,0.00238095238095238,0.00634920634920635,0.019047619047619,0.00238095238095238,0.00238095238095238,0.00238095238095238,0,0.000876187216565415,1176,1176,1176,1002,1002,1002,174,174,174,690,152,70,152,172,16,70,16,6,152,172,16,172,372,48,16,48,6,70,16,6,16,48,6,6,6,0,2520
11010221,-0.00714285714285712,1.09867731237825,0.803564667814005,-0.00650132396690355,-0.00888896367518143,0,0,0,0,0.461904761904762,0.392857142857143,0.0690476190476191,0.457142857142857,0.226190476190476,0.297619047619048,0.0587301587301587,0.023015873015873,0.0587301587301587,0.053968253968254,0.0103174603174603,0.023015873015873,0.0103174603174603,0.00238095238095238,0.0587301587301587,0.053968253968254,0.0103174603174603,0.053968253968254,0.171428571428571,0.0158730158730159,0.0103174603174603,0.0158730158730159,0.00238095238095238,0.023015873015873,0.0103174603174603,0.00238095238095238,0.0103174603174603,0.0158730158730159,0.00238095238095238,0.00238095238095238,0.00238095238095238,0,0.000876187216565415,1164,1164,1164,990,990,990,174,174,174,750,148,58,148,136,26,58,26,6,148,136,26,136,432,40,26,40,6,58,26,6,26,40,6,6,6,0,2520
11010230,0.05,1.18517629791641,0.848832064083275,0.042187816350953,0.0589044666379317,0.0233018738760266,0.0465891289185666,0.174307073651243,0.174459076735413,0.457142857142857,0.321428571428571,0.135714285714286,0.457142857142857,0.221428571428571,0.307142857142857,0.0285714285714286,0.05,0.0285714285714286,0.0476190476190476,0.0119047619047619,0.05,0.0119047619047619,0.00714285714285714,0.0285714285714286,0.0476190476190476,0.0119047619047619,0.0476190476190476,0.1,0.0333333333333333,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.05,0.0119047619047619,0.00714285714285714,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1152,1152,1152,810,810,810,342,342,342,774,72,126,72,120,30,126,30,18,72,120,30,120,252,84,30,84,18,126,30,18,30,84,18,18,18,0,2520
11010302,0.0785714285714285,1.18362552682641,0.804363806860333,0.0663819990281029,0.0976814569493323,0.0406473706927427,0.0807409349643449,0.478269209219509,0.479414741917242,0.471428571428571,0.335714285714286,0.135714285714286,0.5,0.178571428571429,0.264285714285714,0.0380952380952381,0.0404761904761905,0.0380952380952381,0.0619047619047619,0.019047619047619,0.0404761904761905,0.019047619047619,0.00714285714285714,0.0380952380952381,0.0619047619047619,0.019047619047619,0.0619047619047619,0.0714285714285714,0.0285714285714286,0.019047619047619,0.0285714285714286,0.00714285714285714,0.0404761904761905,0.019047619047619,0.00714285714285714,0.019047619047619,0.0285714285714286,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1188,1188,1188,846,846,846,342,342,342,666,96,102,96,156,48,102,48,18,96,156,48,156,180,72,48,72,18,102,48,18,48,72,18,18,18,0,2520
11010311,0.0547619047619047,1.1482289428574,0.794435722959279,0.0476924964333587,0.068931825671078,0.0289997845233206,0.0578280679398885,0.237950020708978,0.238233346450741,0.473809523809524,0.366666666666667,0.107142857142857,0.464285714285714,0.221428571428571,0.264285714285714,0.0476190476190476,0.0428571428571429,0.0476190476190476,0.0476190476190476,0.0166666666666667,0.0428571428571429,0.0166666666666667,0,0.0476190476190476,0.0476190476190476,0.0166666666666667,0.0476190476190476,0.128571428571429,0.030952380952381,0.0166666666666667,0.030952380952381,0,0.0428571428571429,0.0166666666666667,0,0.0166666666666667,0.030952380952381,0,0,0,0,0.00038941654069574,1194,1194,1194,924,924,924,270,270,270,666,120,108,120,120,42,108,42,0,120,120,42,120,324,78,42,78,0,108,42,0,42,78,0,0,0,0,2520
11010320,0.05,1.18517629791641,0.848832064083275,0.042187816350953,0.0589044666379317,0.0233018738760266,0.0465891289185666,0.174307073651243,0.174459076735413,0.457142857142857,0.321428571428571,0.135714285714286,0.457142857142857,0.221428571428571,0.307142857142857,0.0285714285714286,0.05,0.0285714285714286,0.0476190476190476,0.0119047619047619,0.05,0.0119047619047619,0.00714285714285714,0.0285714285714286,0.0476190476190476,0.0119047619047619,0.0476190476190476,0.1,0.0333333333333333,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.05,0.0119047619047619,0.00714285714285714,0.0119047619047619,0.0333333333333333,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1152,1152,1152,810,810,810,342,342,342,774,72,126,72,120,30,126,30,18,72,120,30,120,252,84,30,84,18,126,30,18,30,84,18,18,18,0,2520
11010401,0.166666666666667,1.2538828582536,0.858662673755874,0.132920444337838,0.194100281473341,0.0747704025177371,0.145275570548824,1.86951647368944,1.88710134600797,0.483333333333333,0.283333333333333,0.2,0.5,0.221428571428571,0.271428571428571,0.019047619047619,0.0571428571428571,0.019047619047619,0.019047619047619,0.0333333333333333,0.0571428571428571,0.0333333333333333,0.00714285714285714,0.019047619047619,0.019047619047619,0.0333333333333333,0.019047619047619,0.0571428571428571,0.0476190476190476,0.0333333333333333,0.0476190476190476,0.00714285714285714,0.0571428571428571,0.0333333333333333,0.00714285714285714,0.0333333333333333,0.0476190476190476,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,2.43385337934837e-05,1218,1218,1218,714,714,714,504,504,504,684,48,144,48,48,84,144,84,18,48,48,84,48,144,120,84,120,18,144,84,18,84,120,18,18,18,0,2520
11010410,0.147619047619048,1.25626773292163,0.86947478086361,0.117506040910355,0.169779562177093,0.0658280750990112,0.129283794156406,1.44983464723052,1.4603957274269,0.473809523809524,0.273809523809524,0.2,0.442857142857143,0.25,0.271428571428571,0.019047619047619,0.0761904761904762,0.019047619047619,0.019047619047619,0.019047619047619,0.0761904761904762,0.019047619047619,0.00714285714285714,0.019047619047619,0.019047619047619,0.019047619047619,0.019047619047619,0.0571428571428571,0.0571428571428571,0.019047619047619,0.0571428571428571,0.00714285714285714,0.0761904761904762,0.019047619047619,0.00714285714285714,0.019047619047619,0.0571428571428571,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,2.43385337934837e-05,1194,1194,1194,690,690,690,504,504,504,684,48,192,48,48,48,192,48,18,48,48,48,48,144,144,48,144,18,192,48,18,48,144,18,18,18,0,2520
11011004,0.142857142857143,1.2568181398813,0.862943336386612,0.113665723245079,0.165546376956019,0.0644917640063834,0.126697533179822,1.37592731935928,1.38543676359282,0.471428571428571,0.271428571428571,0.2,0.442857142857143,0.242857142857143,0.271428571428571,0.019047619047619,0.0761904761904762,0.019047619047619,0.019047619047619,0.019047619047619,0.0761904761904762,0.019047619047619,0.00952380952380952,0.019047619047619,0.019047619047619,0.019047619047619,0.019047619047619,0.0571428571428571,0.0571428571428571,0.019047619047619,0.0571428571428571,0.00476190476190476,0.0761904761904762,0.019047619047619,0.00952380952380952,0.019047619047619,0.0571428571428571,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,2.43385337934837e-05,1188,1188,1188,684,684,684,504,504,504,684,48,192,48,48,48,192,48,24,48,48,48,48,144,144,48,144,12,192,48,24,48,144,12,24,12,0,2520
11011013,0.0261904761904762,1.14923567225591,0.811688282828282,0.0227894737543828,0.0322666678139262,0.0132799945514005,0.0265582270147143,0.0521300784792807,0.052143668566097,0.45952380952381,0.352380952380952,0.107142857142857,0.442857142857143,0.228571428571429,0.292857142857143,0.0428571428571429,0.0452380952380952,0.0428571428571429,0.0380952380952381,0.0166666666666667,0.0452380952380952,0.0166666666666667,0,0.0428571428571429,0.0380952380952381,0.0166666666666667,0.0380952380952381,0.142857142857143,0.0285714285714286,0.0166666666666667,0.0285714285714286,0,0.0452380952380952,0.0166666666666667,0,0.0166666666666667,0.0285714285714286,0,0,0,0,0.00038941654069574,1158,1158,1158,888,888,888,270,270,270,738,108,114,108,96,42,114,42,0,108,96,42,96,360,72,42,72,0,114,42,0,42,72,0,0,0,0,2520
11011022,-0.0309523809523811,1.09826445233206,0.800360132470233,-0.028182994438777,-0.0386730669065804,0,0,0,0,0.45,0.380952380952381,0.0690476190476191,0.433333333333333,0.219047619047619,0.302380952380952,0.0619047619047619,0.0261904761904762,0.0619047619047619,0.053968253968254,0.00714285714285714,0.0261904761904762,0.00714285714285714,0.00317460317460317,0.0619047619047619,0.053968253968254,0.00714285714285714,0.053968253968254,0.157142857142857,0.019047619047619,0.00714285714285714,0.019047619047619,0.00158730158730159,0.0261904761904762,0.00714285714285714,0.00317460317460317,0.00714285714285714,0.019047619047619,0.00158730158730159,0.00317460317460317,0.00158730158730159,0,0.000876187216565415,1134,1134,1134,960,960,960,174,174,174,762,156,66,156,136,18,66,18,8,156,136,18,136,396,48,18,48,4,66,18,8,18,48,4,8,4,0,2520
11011031,0.0357142857142857,1.14897913872467,0.7955196251023,0.0310834936080105,0.0448942861839432,0.0188478300394855,0.0376588516590378,0.100895670529511,0.100946587334013,0.464285714285714,0.357142857142857,0.107142857142857,0.457142857142857,0.214285714285714,0.278571428571429,0.0428571428571429,0.0452380952380952,0.0428571428571429,0.0476190476190476,0.0166666666666667,0.0452380952380952,0.0166666666666667,0,0.0428571428571429,0.0476190476190476,0.0166666666666667,0.0476190476190476,0.128571428571429,0.0285714285714286,0.0166666666666667,0.0285714285714286,0,0.0452380952380952,0.0166666666666667,0,0.0166666666666667,0.0285714285714286,0,0,0,0,0.00038941654069574,1170,1170,1170,900,900,900,270,270,270,702,108,114,108,120,42,114,42,0,108,120,42,120,324,72,42,72,0,114,42,0,42,72,0,0,0,0,2520
11011040,0.161904761904762,1.25450661539609,0.866928270302878,0.129058515848195,0.186756814203553,0.0718873148615094,0.140277490189638,1.74130868360719,1.75655784634285,0.480952380952381,0.280952380952381,0.2,0.471428571428571,0.242857142857143,0.271428571428571,0.019047619047619,0.0666666666666667,0.019047619047619,0.019047619047619,0.0238095238095238,0.0666666666666667,0.0238095238095238,0.00952380952380952,0.019047619047619,0.019047619047619,0.0238095238095238,0.019047619047619,0.0571428571428571,0.0571428571428571,0.0238095238095238,0.0571428571428571,0.00476190476190476,0.0666666666666667,0.0238095238095238,0.00952380952380952,0.0238095238095238,0.0571428571428571,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,2.43385337934837e-05,1212,1212,1212,708,708,708,504,504,504,684,48,168,48,48,60,168,60,24,48,48,60,48,144,144,60,144,12,168,60,24,60,144,12,24,12,0,2520
11011103,0.0547619047619047,1.1482289428574,0.798421770909986,0.0476924964333584,0.0685876898114784,0.0287539836158789,0.0573666949793737,0.235817440236513,0.236095708253958,0.473809523809524,0.366666666666667,0.107142857142857,0.457142857142857,0.228571428571429,0.264285714285714,0.0476190476190476,0.0452380952380952,0.0476190476190476,0.0476190476190476,0.0142857142857143,0.0452380952380952,0.0142857142857143,0,0.0476190476190476,0.0476190476190476,0.0142857142857143,0.0476190476190476,0.128571428571429,0.0333333333333333,0.0142857142857143,0.0333333333333333,0,0.0452380952380952,0.0142857142857143,0,0.0142857142857143,0.0333333333333333,0,0,0,0,0.00038941654069574,1194,1194,1194,924,924,924,270,270,270,666,120,114,120,120,36,114,36,0,120,120,36,120,324,84,36,84,0,114,36,0,36,84,0,0,0,0,2520
11011112,-0.0595238095238095,1.05052357100763,0.77487106673822,-0.0566610889717738,-0.0768176953288133,0,0,0,0,0.452380952380952,0.416666666666667,0.0357142857142857,0.45,0.214285714285714,0.307142857142857,0.0666666666666667,0.0142857142857143,0.0666666666666667,0.0666666666666667,0.00595238095238095,0.0142857142857143,0.00595238095238095,0,0.0666666666666667,0.0666666666666667,0.00595238095238095,0.0666666666666667,0.185714285714286,0.00952380952380952,0.00595238095238095,0.00952380952380952,0,0.0142857142857143,0.00595238095238095,0,0.00595238095238095,0.00952380952380952,0,0,0,0,0.00233649924417444,1140,1140,1140,1050,1050,1050,90,90,90,774,168,36,168,168,15,36,15,0,168,168,15,168,468,24,15,24,0,36,15,0,15,24,0,0,0,0,2520
11011121,-0.0642857142857143,1.05024292622309,0.772438345586511,-0.0612103282779546,-0.083224395387703,0,0,0,0,0.45,0.414285714285714,0.0357142857142857,0.457142857142857,0.204761904761905,0.311904761904762,0.0619047619047619,0.0150793650793651,0.0619047619047619,0.0746031746031746,0.00476190476190476,0.0150793650793651,0.00476190476190476,0,0.0619047619047619,0.0746031746031746,0.00476190476190476,0.0746031746031746,0.171428571428571,0.0111111111111111,0.00476190476190476,0.0111111111111111,0,0.0150793650793651,0.00476190476190476,0,0.00476190476190476,0.0111111111111111,0,0,0,0,0.00233649924417444,1134,1134,1134,1044,1044,1044,90,90,90,786,156,38,156,188,12,38,12,0,156,188,12,188,432,28,12,28,0,38,12,0,12,28,0,0,0,0,2520
11011130,0.0404761904761904,1.14882124346354,0.805209089618675,0.0352328011920819,0.0502679254345719,0.0208142241952161,0.0415505530901082,0.126344982122787,0.126424831020143,0.466666666666667,0.35952380952381,0.107142857142857,0.478571428571429,0.214285714285714,0.292857142857143,0.0333333333333333,0.0428571428571429,0.0333333333333333,0.0523809523809524,0.0178571428571429,0.0428571428571429,0.0178571428571429,0,0.0333333333333333,0.0523809523809524,0.0178571428571429,0.0523809523809524,0.128571428571429,0.0285714285714286,0.0178571428571429,0.0285714285714286,0,0.0428571428571429,0.0178571428571429,0,0.0178571428571429,0.0285714285714286,0,0,0,0,0.00038941654069574,1176,1176,1176,906,906,906,270,270,270,738,84,108,84,132,45,108,45,0,84,132,45,132,324,72,45,72,0,108,45,0,45,72,0,0,0,0,2520
11011202,0.00714285714285723,1.09867731237825,0.779500440836177,0.00650132396690295,0.00916337793881788,0.00392172306991962,0.00784504726436051,0.00420067544380548,0.00420076367341181,0.469047619047619,0.4,0.0690476190476191,0.471428571428571,0.20952380952381,0.273809523809524,0.0587301587301587,0.0261904761904762,0.0587301587301587,0.0698412698412698,0.00714285714285714,0.0261904761904762,0.00714285714285714,0.00317460317460317,0.0587301587301587,0.0698412698412698,0.00714285714285714,0.0698412698412698,0.147619047619048,0.019047619047619,0.00714285714285714,0.019047619047619,0.00158730158730159,0.0261904761904762,0.00714285714285714,0.00317460317460317,0.00714285714285714,0.019047619047619,0.00158730158730159,0.00317460317460317,0.00158730158730159,0,0.000876187216565415,1182,1182,1182,1008,1008,1008,174,174,174,690,148,66,148,176,18,66,18,8,148,176,18,176,372,48,18,48,4,66,18,8,18,48,4,8,4,0,2520
11011211,-0.0547619047619048,1.05078256120365,0.766298097347558,-0.0521153536267068,-0.0714629267010532,0,0,0,0,0.454761904761905,0.419047619047619,0.0357142857142857,0.471428571428571,0.2,0.307142857142857,0.0587301587301587,0.0150793650793651,0.0587301587301587,0.0793650793650794,0.00555555555555556,0.0150793650793651,0.00555555555555556,0,0.0587301587301587,0.0793650793650794,0.00555555555555556,0.0793650793650794,0.171428571428571,0.00952380952380952,0.00555555555555556,0.00952380952380952,0,0.0150793650793651,0.00555555555555556,0,0.00555555555555556,0.00952380952380952,0,0,0,0,0.00233649924417444,1146,1146,1146,1056,1056,1056,90,90,90,774,148,38,148,200,14,38,14,0,148,200,14,200,432,24,14,24,0,38,14,0,14,24,0,0,0,0,2520
11011220,-0.0214285714285714,1.09849154455981,0.799348988705509,-0.0195072702513686,-0.0268075292911469,0,0,0,0,0.454761904761905,0.385714285714286,0.0690476190476191,0.471428571428571,0.204761904761905,0.311904761904762,0.0476190476190476,0.0246031746031746,0.0476190476190476,0.0698412698412698,0.00793650793650794,0.0246031746031746,0.00793650793650794,0.00317460317460317,0.0476190476190476,0.0698412698412698,0.00793650793650794,0.0698412698412698,0.142857142857143,0.019047619047619,0.00793650793650794,0.019047619047619,0.00158730158730159,0.0246031746031746,0.00793650793650794,0.00317460317460317,0.00793650793650794,0.019047619047619,0.00158730158730159,0.00317460317460317,0.00158730158730159,0,0.000876187216565415,1146,1146,1146,972,972,972,174,174,174,786,120,62,120,176,20,62,20,8,120,176,20,176,360,48,20,48,4,62,20,8,20,48,4,8,4,0,2520
11011301,0.0642857142857144,1.14773512552651,0.797711437435221,0.0560109321880557,0.0805876802925184,0.0337562167454161,0.0672116235943105,0.325150186556224,0.325679373170291,0.478571428571429,0.371428571428571,0.107142857142857,0.471428571428571,0.228571428571429,0.264285714285714,0.0428571428571429,0.0452380952380952,0.0428571428571429,0.0523809523809524,0.0142857142857143,0.0452380952380952,0.0142857142857143,0,0.0428571428571429,0.0523809523809524,0.0142857142857143,0.0523809523809524,0.128571428571429,0.0333333333333333,0.0142857142857143,0.0333333333333333,0,0.0452380952380952,0.0142857142857143,0,0.0142857142857143,0.0333333333333333,0,0,0,0,0.00038941654069574,1206,1206,1206,936,936,936,270,270,270,666,108,114,108,132,36,114,36,0,108,132,36,132,324,84,36,84,0,114,36,0,36,84,0,0,0,0,2520
11011310,0.0404761904761904,1.14882124346354,0.805209089618675,0.0352328011920819,0.0502679254345719,0.0208142241952161,0.0415505530901082,0.126344982122787,0.126424831020143,0.466666666666667,0.35952380952381,0.107142857142857,0.478571428571429,0.214285714285714,0.292857142857143,0.0333333333333333,0.0428571428571429,0.0333333333333333,0.0523809523809524,0.0178571428571429,0.0428571428571429,0.0178571428571429,0,0.0333333333333333,0.0523809523809524,0.0178571428571429,0.0523809523809524,0.128571428571429,0.0285714285714286,0.0178571428571429,0.0285714285714286,0,0.0428571428571429,0.0178571428571429,0,0.0178571428571429,0.0285714285714286,0,0,0,0,0.00038941654069574,1176,1176,1176,906,906,906,270,270,270,738,84,108,84,132,45,108,45,0,84,132,45,132,324,72,45,72,0,108,45,0,45,72,0,0,0,0,2520
11011400,0.161904761904762,1.25450661539609,0.866928270302878,0.129058515848195,0.186756814203553,0.0718873148615094,0.140277490189638,1.74130868360719,1.75655784634285,0.480952380952381,0.280952380952381,0.2,0.471428571428571,0.242857142857143,0.271428571428571,0.019047619047619,0.0666666666666667,0.019047619047619,0.019047619047619,0.0238095238095238,0.0666666666666667,0.0238095238095238,0.00952380952380952,0.019047619047619,0.019047619047619,0.0238095238095238,0.019047619047619,0.0571428571428571,0.0571428571428571,0.0238095238095238,0.0571428571428571,0.00476190476190476,0.0666666666666667,0.0238095238095238,0.00952380952380952,0.0238095238095238,0.0571428571428571,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,2.43385337934837e-05,1212,1212,1212,708,708,708,504,504,504,684,48,168,48,48,60,168,60,24,48,48,60,48,144,144,60,144,12,168,60,24,60,144,12,24,12,0,2520
11012003,0.0404761904761903,1.18553976531679,0.845593486653724,0.034141571341873,0.0478671975541904,0.018987600884052,0.0379857972646581,0.115028071429769,0.115094254089633,0.452380952380952,0.316666666666667,0.135714285714286,0.442857142857143,0.221428571428571,0.307142857142857,0.0333333333333333,0.05,0.0333333333333333,0.0380952380952381,0.0142857142857143,0.05,0.0142857142857143,0.00714285714285714,0.0333333333333333,0.0380952380952381,0.0142857142857143,0.0380952380952381,0.114285714285714,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.05,0.0142857142857143,0.00714285714285714,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1140,1140,1140,798,798,798,342,342,342,774,84,126,84,96,36,126,36,18,84,96,36,96,288,72,36,72,18,126,36,18,36,72,18,18,18,0,2520
11012012,-0.0357142857142858,1.09811991464447,0.804119448639017,-0.0325231199598531,-0.0444141548556409,0,0,0,0,0.447619047619048,0.378571428571429,0.0690476190476191,0.447619047619048,0.211904761904762,0.316666666666667,0.0507936507936508,0.0277777777777778,0.0507936507936508,0.0634920634920635,0.00634920634920635,0.0277777777777778,0.00634920634920635,0.00238095238095238,0.0507936507936508,0.0634920634920635,0.00634920634920635,0.0634920634920635,0.147619047619048,0.019047619047619,0.00634920634920635,0.019047619047619,0.00238095238095238,0.0277777777777778,0.00634920634920635,0.00238095238095238,0.00634920634920635,0.019047619047619,0.00238095238095238,0.00238095238095238,0.00238095238095238,0,0.000876187216565415,1128,1128,1128,954,954,954,174,174,174,798,128,70,128,160,16,70,16,6,128,160,16,160,372,48,16,48,6,70,16,6,16,48,6,6,6,0,2520
11012021,-0.0261904761904761,1.09838832664034,0.797881975143256,-0.0238444597008648,-0.032825000446681,0,0,0,0,0.452380952380952,0.383333333333333,0.0690476190476191,0.452380952380952,0.211904761904762,0.307142857142857,0.053968253968254,0.0261904761904762,0.053968253968254,0.0603174603174603,0.00873015873015873,0.0261904761904762,0.00873015873015873,0.00238095238095238,0.053968253968254,0.0603174603174603,0.00873015873015873,0.0603174603174603,0.157142857142857,0.0158730158730159,0.00873015873015873,0.0158730158730159,0.00238095238095238,0.0261904761904762,0.00873015873015873,0.00238095238095238,0.00873015873015873,0.0158730158730159,0.00238095238095238,0.00238095238095238,0.00238095238095238,0,0.000876187216565415,1140,1140,1140,966,966,966,174,174,174,774,136,66,136,152,22,66,22,6,136,152,22,152,396,40,22,40,6,66,22,6,22,40,6,6,6,0,2520
